# Fields: Name	IMDB ID	Wikipedia	Chortle ID	Gender
Steve Aoki				male
Steve Backley				male
Steve Backshall				male
Steve Bell				male
Steve Brookstein				male
Steve Connor				male
Steve Coogan			33364	male
Steve Cowley				male
Steve Cram				male
Steve Davies				male
Steve Davis				male
Steve Easterbrook				male
Steve Finn				male
Steve Frost				male
Steve Gribbin			112	male
Steve Harley				male
Steve Harmison				male
Steve Huison				male
Steve Jones				male
Steve Lamacq				male
Steve Mason				male
Steve McFadden				male
Steve Nallon				male
Steve Norman				male
Steve Parry			2897	male
Steve Pemberton			33211	male
Steve Perryman				male
Steve Punt			3105	male
Steve Race				male
Steve Redgrave				male
Steve Richards				male
Steve Rider				male
Steve Self				male
Steve Steen				male
Steve Strange				male
Steve Wright				male
Steve-O				male
Steven Bramwell				male
Steven Connor				male
Steven Gerrard				male
Steven Gunn				male
Steven Mithen				male
Steven Norris				male
Steven Peavis				male
Steven Pinker				male
Steven Rose				male
Steven T Bramwell				male
Steven Waddington				male
Steven Woolfe				male
Stevi Ritchie				male
Stevie Nicks				female
Stewart Francis			205	male
Stewart Hosie				male
Stewart Lee			152	male
Stig Abell				male
Stine Bramsen				female
Stirling Moss				male
Stjepan Hauser				male
Storm Uechtritz				female
Stuart Adamson				male
Stuart Broad				male
Stuart Goldsmith			31	male
Stuart Hall				male
Stuart Holden				male
Stuart Holdham				male
Stuart Holland				male
Stuart Laing				male
Stuart Maconie				male
Stuart Manning				male
Stuart Mitchell			33754	male
Stuart Pearce				male
Stuart Ritchie				male
Stuart Rose				male
Stuart Widdall				male
Su Pollard				female
Su-Elise Nash				female
Sue Arnold				female
Sue Barker				female
Sue Black				female
Sue Cleaver				female
Sue Cook				female
Sue Devaney				female
Sue Gerrard				female
Sue Hamilton				female
Sue Holderness				female
Sue Ion				female
Sue James				female
Sue Jenkins				female
Sue Johnston				female
Sue Lawley				female
Sue Lloyd				female
Sue MacGregor				female
Sue Perkins	nm0674065	Sue_Perkins	692	female
Sue Slipman				female
Sue Stapely				female
Sue Tilley				female
Sue Townsend				female
Sue Walton				female
Sugababes				other
Suggs				male
Suki Webster			34116	female
Summer Strallen				female
Suranne Jones				female
Susan Boyle				female
Susan Calman	nm2928438	Susan_Calman	2683	female
Susan Cartwright				female
Susan Castillo				female
Susan Castillo-Street				female
Susan Crosland				female
Susan Foister				female
Susan Greenfield				female
Susan Hanson				female
Susan Hardman Moore				female
Susan Hili				female
Susan Hill				female
Susan James				female
Susan Jeffreys				female
Susan Jones				female
Susan Kramer				female
Susan Littler				female
Susan Masham				female
Susan McFadden				female
Susan Penhaligon				female
Susan Sherratt				female
Susan Sontag				female
Susan Stranks				female
Susan Stronge				female
Susan Thomas				female
Susan Travers				female
Susan Tully				female
Susan Walker				female
Susanna Reid				female
Susannah Simons				female
Susannah York				female
Susanne Kord				female
Susie Amy				female
Susie Blake				female
Susie Boniface				female
Susie Dent	nm1735069	Susie_Dent		female
Susie Essman				female
Suzanna Taverne				female
Suzannah Lipscomb				female
Suzanne Aigrain				female
Suzanne Burlton				female
Suzanne Evans				female
Suzanne Hall				female
Suzanne Lowry				female
Suzanne Moore				female
Suzanne Neve				female
Suzanne Reeve				female
Suzanne Roquette				female
Suzanne Shaw				female
Suzi Perry				female
Suzi Quatro				female
Sway DaSafo				male
Syd Little				male
Sylvia Anderson				female
Sylvia Kristel				female
Sylvia Syms				female
T. C. W. Blanning				male
T.J. Ramini				male
Tahita Bulmer				female
Tamar Garb				female
Tamara Beckwith				female
Tamara Ecclestone				female
Tamara Ingram				female
Tamara Ustinov				female
Tameka Empson				female
Tamsin Greenway				female
Tamsin Greig				female
Tamzin Outhwaite				female
Tana Ramsay				female
Tania Bryer				female
Tania Farah				female
Tanni Grey Thompson				female
Tanni Grey-Thompson				female
Tanya Byron				female
Tanya Gold				female
Tanya Strecker				female
Tao Tao Liu				male
Tara Blaise				female
Tara Palmer-Tomkinson				female
Tara Palmer-Tompkinson				female
Target				male
Tariq Ali				male
Tash Demetriou				female
Tasha Danvers				female
Tasmina Ahmed-Sheikh				female
Tavish Scott				male
Taylor Hanson				male
Taylor Swift				female
Ted Benton				male
Ted Dexter				male
Ted Honderich				male
Ted Moult				male
Ted Wragg				male
Teddie Beverley				female
Teddy Mitchell				male
Teddy Sheringham				male
Teddy Taylor				male
Teddy Thompson				male
Tehyun Ma				female
Teller				male
Terence Beckett				male
Terence Brady				male
Terence Cave				male
Terence Conran				male
Terence Donovan				male
Teresa Gorman				female
Terri Dwyer				female
Terri Walker				female
Terry Alderton			448	male
Terry Butcher				male
Terry Christian				male
Terry Duffy				male
Terry George				male
Terry Hall				male
Terry Major-Ball				male
Terry Marsland				female
Terry Pratchett				male
Terry Smith				male
Terry Waite				male
Terry Wogan				male
Tess Daly				female
Tess Gill				female
Tessa Blackstone				female
Tessa Jowell				female
Tessa Keswick				female
Tessa Munt				female
Tessa Peake-Jones				female
Tessa Rajak				female
Tessa Sanderson				female
Thandie Newton				female
The Choirboys				other
The Earl of Onslow				male
The Jonas Brothers				other
The Marchioness of Tavistock				female
The Puppini Sisters				other
The Reverend Dr John Polkinghorne				male
The Reverend Graham Ward				male
The Rt. Hon. Tub of Lard				other
The Saturdays				other
The Script				other
Thelma Barlow				female
Thelma Madine				female
Theo Hutchcraft				male
Theo Paphitis				male
Theodore Zeldin				male
Theresa May				female
Theresa Urbainczyk				female
Theresa Villiers				female
Therese Grankvist				female
Thom Evans				male
Thom Tuck			2880	male
Thomas Biskup				male
Thomas Castaignede				male
Thomas Docherty				male
Thomas Galbraith				male
Thomas Hahn				male
Thomas Healy				male
Thomas J. Redgrave				male
Thomas Lynch				male
Thomas Turgoose				male
Thomas Uebel				male
Thora Hird				female
Tiff Stevenson			2942	female
Tiffany Stevenson				female
Tilli Tansey				female
Tim Barrett				male
Tim Benjamin				male
Tim Blackman				male
Tim Blanning				male
Tim Bresnan				male
Tim Brooke-Taylor	nm0111756	Tim_Brooke-Taylor	2888	male
Tim Cahill				male
Tim Campbell				male
Tim Champion				male
Tim Clement-Jones				male
Tim Collins				male
Tim Cornell				male
Tim Daly				male
Tim Daniel				male
Tim Driesen				male
Tim Eggar				male
Tim Farron				male
Tim Greenshaw				male
Tim Harford				male
Tim Healy				male
Tim Henman				male
Tim Key			2914	male
Tim Lockley				male
Tim Loughton				male
Tim Lovejoy				male
Tim Melville-Ross				male
Tim Minchin			3000	male
Tim Morris				male
Tim O'Brien				
Tim Razzall				male
Tim Rice	nm0005358	Tim_Rice		male
Tim Rice-Oxley				male
Tim Spicer				male
Tim Stanley				male
Tim Vincent				male
Tim Vine			556	male
Tim Visser				male
Tim Waterstone				male
Tim Westwood				male
Tim Whitmarsh				male
Tim Winter				male
Tim Witherspoon				male
Tim Yeo				male
Timmy Matley				male
Timmy Murphy				male
Timothy Champion				male
Timothy Gowers				male
Timothy Raison				male
Timothy Tufnell				male
Timothy West				male
Tina Barrett				female
Tina Brown				female
Tina Hobley				female
Tina Knight				female
Tina Malone				female
Tina O'Brien				female
Tinchy Stryder				male
Tinie Tempah				male
Tino Best				male
Tippi Hedren				female
Tito Jackson				male
Toby Anstis				male
Toby Flood				male
Toby Moore				male
Toby Robins				male
Toby Young				male
Todd Carty				male
Tom Adams				male
Tom Allen			565	male
Tom Baker				male
Tom Basden			2915	male
Tom Bell			33825	male
Tom Bradby				male
Tom Cain				male
Tom Chambers				male
Tom Chaplin				male
Tom Clarke				male
Tom Conti				male
Tom Croft				male
Tom Cunningham				male
Tom Daley	nm3078801	Tom_Daley		male
Tom Dalyell				male
Tom Davis			33833	male
Tom Devine				
Tom Ellis				male
Tom Felton				male
Tom Fletcher				male
Tom Gray				male
Tom Healy				male
Tom Herbert				male
Tom Holland				male
Tom Hudson				male
Tom Hunter				male
Tom Jackson				male
Tom James				male
Tom King				male
Tom Kirkwood				
Tom Lackey				male
Tom Lister				male
Tom McNally				male
Tom McRae				male
Tom O'Connor				male
Tom Parker				male
Tom Petrie				male
Tom Rhodes			648	male
Tom Robinson				male
Tom Rosenthal			33380	male
Tom Sawyer				male
Tom Shakespeare				male
Tom Shanklin				male
Tom Stade			527	male
Tom Stoneham				male
Tom Stoppard				male
Tom Tickell				male
Tom Watson				male
Tom Wrigglesworth			282	male
Tomas O'Leary				male
Tommie Earl Jenkins				male
Tommy Bowe				male
Tommy Cannon				male
Tommy Scott				male
Tommy Sheppard				male
Tommy Sheridan				male
Tommy Tieman				male
Tommy Tiernan			27	male
Tommy Trinder				male
Tommy Vance				male
Toni Arthur				female
Toni Braxton				female
Tony Banks				male
Tony Benn				male
Tony Blackburn				male
Tony Blair				male
Tony Britton				male
Tony Caunter				male
Tony Christie				male
Tony Cottee				male
Tony Davies				male
Tony Discipline				male
Tony Hadley				male
Tony Hall				male
Tony Hawks	nm0370281	Tony_Hawks		male
Tony Hirst				male
Tony Jacklin				male
Tony Law			299	male
Tony Lentin				male
Tony Livesey				male
Tony Maudsley				male
Tony McCoy				male
Tony McNulty				male
Tony Mortimer				male
Tony Newton				male
Tony Parsons				male
Tony Phelan				male
Tony Rice				male
Tony Robinson			3018	male
Tony Ryan				male
Tony Slattery				male
Tony Sudbery				male
Tony Warren				male
Tony Way				male
Tony Wilson				male
Tony Wright				male
Torey Hayden				female
Tori Amos				female
Toyah Willcox				female
Tracey Barnard				female
Tracey Cox				female
Tracey Emin				female
Tracey Wilkinson				female
Tracy Ann Oberman				female
Tracy Reed				female
Tracy Shaw				female
Trevor Brooking				male
Trevor Cox				
Trevor Eve				male
Trevor Kavanagh				male
Trevor MacDonald				male
Trevor McDonald				male
Trevor Nelson				male
Trevor Noah			34168	male
Trevor Peacock				male
Trevor Phillips				male
Tricia Madden				female
Tricia Penrose				female
Tricia Stewart				female
Trina Gulliver				female
Trinny Woodall				female
Tris Payne				male
Trish Adudu				female
Trisha Goddard				female
Tristan Evans				male
Tristram Hunt				male
Troels Hansen				male
Troy				male
Trudi Goodwin				female
Trudi Tate				female
Trudie Goodwin				female
Tulisa				female
Tulisa Contostavlos				female
Tupele Dorgu				female
Twiggy				female
Tyger Drew-Honey				male
Tyler James				male
Tyler Oakley				male
Tyne Daly				female
Tyson Kennedy				male
Ugo Ehiogu				male
Ugo Monye				male
Ulrika Jonsson	nm0429715	Ulrika_Jonsson		female
Una Healy				female
Una Kroll				female
Una Stubbs				female
Uri Geller				male
Urs Buhler				male
Ursula Tidd				female
Usha Goswami				female
Usha Prashar				female
Usher Raymond				male
Uttara Natarajan				female
V S Ramachandran				
Val Gibson				female
Val Hudson				female
Val McDermid				female
Val Sampson				female
Valentine Cunningham				male
Valerie Amos				female
Valerie Fraser				female
Valerie Grove				female
Valerie Jenkins				female
Valerie Pitts				female
Valerie Rumbold				female
Valerie Singleton				female
Valerie Wise				female
Valery Rees				female
Valérie Tasso				female
Van McCann				male
Vanessa Feltz				female
Vanessa Harding				female
Vanessa Hehir				female
Vanessa Lloyd-Platt				female
Vanessa Mae				female
Vanessa Redgrave				female
Vanessa White				female
Vanilla Ice				male
Vera Baird				female
Verne Troyer				male
Vernie Bennett				female
Vernon Coaker				male
Vernon Kay				male
Vesta Sarkhosh Curtis				female
Vic Henley				male
Vic Reeves	nm0716312	Vic_Reeves	33790	male
Vicki Butler Henderson				female
Vicki Butler-Henderson				female
Vicki Hodge				female
Vicki Michelle				female
Vicki Pepperdine				female
Vickie Gates				female
Vicky Binns				female
Vicky Entwistle				female
Vicky Hall				female
Vicky Hawkins				female
Vicky Neale				female
Vicky Pryce				female
Vicomte Bernard de la Giraudiere				male
Victor Adebowale				male
Victor Spinetti				male
Victor Stock				male
Victoria Alcock				female
Victoria Barnsley				female
Victoria Burley				female
Victoria Coren Mitchell	nm1296679	Victoria_Coren_Mitchell		female
Victoria Derbyshire				female
Victoria Glendinning				female
Victoria Hart				female
Victoria Lyon				female
Victoria Mather				female
Victoria Pendleton				female
Victoria Silvstedt				female
Victoria Smurfit				female
Victoria Toensing				female
Victoria Wood			420	female
Vidal Sassoon				male
Vijay Amritraj				male
Vilayanur Ramachandran				
Vin Weber				male
Vin Welch				male
Vince Cable				male
Vincent Debaene				male
Vincent Hanna				male
Virginia Bottomley				female
Virginia McKenna				female
Virginia Nicholson				female
Virginia Wade				female
Vitali Vitaliev				male
Vittorio Grigolo				male
Vivian Nutton				male
Vivien Stern				female
Vivienne Martin				female
Vivienne Parry				female
Vladimir Jankovic				male
Vladimir McTavish			609	male
W. Daniel Wilson				male
Waheed Alli				male
Walter Goldsmith				male
Walter Hayes				male
Walter Smith				male
Wanda Ventham				female
Wanya Morris				male
Warren Baker				male
Warren Clarke				male
Warren Mitchell				male
Warwick Davis				male
Warwick Gould				male
Wayne Hemingway				male
Wayne Sleep				male
Wendi Peters				female
Wendy Alexander				female
Wendy Allnutt				female
Wendy Craig				female
Wendy Flavell				female
Wendy Hall				female
Wendy Hogg				female
Wendy Mantle				female
Wendy O'Carroll				female
Wendy Richard	nm0723910	Wendy_Richard		female
Wendy Watson				female
Wendy Williams				female
Wes Butters				male
Whoopi Goldberg				female
Wil Johnson				male
Wiley				male
Wilfrid Hyde White				male
Wilfrid Hyde-White				male
Will Carling				male
Will Gompertz				male
Will Greenwood				male
Will Hutton				male
Will Mellor				male
Will Self		Will_Self		male
Will Sharman				male
Will Smith			76	male
Will Young				male
William Ashworth				male
William Ayliffe				male
William Davis				male
William Deedes				male
William Flynn				male
William Franklyn				male
William Gibson				male
William Hague				male
William McCarthy				male
William Mervyn				male
William Morris				male
William Rees-Mogg				male
William Roache				male
William Rodgers				male
William Rushton				male
William Sharman				male
William Shatner				male
William Shawcross				male
William Tarmey				male
William Waldegrave				male
William Wallace				male
William Whitelaw				male
Willie Daly				male
Willie Rennie				male
Willie Rushton	nm0750775	Willie_Rushton		male
Willie Walsh				male
Wilma Ewart				female
Winnie Ewing				female
Winston Churchill				male
Wolfgang Weinberger				male
Wonderland				other
Woodrow Wyatt				male
Wretch 32				male
Wyn Knowles				female
Xun Zhou				female
Yangwen Zheng				female
Yanis Varoufakis				male
Yannis Hamilakis				male
Yannis Philippakis				male
Yasmin Alibhai-Brown				female
Yasmin Khan				female
Yasmina Siadatan				female
Yasmine Akram				female
Yoni Tabac				male
Yve Newbold				female
Yvette Cooper				female
Yvette Fielding				female
Yvette Roudy				female
Yvonne Elsworth				female
Yvonne Thompson				female
Zac Goldsmith				male
Zac Purchase				male
Zach Filkins				male
Zanny Minton Beddoes				female
Zara Dawson				female
